sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
75.000000,865.000,5.000000,80.000000,1.5868288033e-02,1.2476196986e-02,4.0742231700e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0644718990e-02,2.2662628762e-10,4.1070151561e-03
75.000000,865.000,5.000000,85.000000,1.5828260277e-02,1.3032687480e-02,1.8523245564e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0709622269e-02,3.1061468290e-10,4.0966552106e-03
75.000000,865.000,5.000000,90.000000,1.5789545665e-02,1.3194892886e-02,-4.3574177479e-04,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0777992384e-02,4.2675943559e-10,4.0866351315e-03
75.000000,865.000,5.000000,95.000000,1.5752457356e-02,1.2957023087e-02,-2.7204918480e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0849342936e-02,5.8633227181e-10,4.0770359709e-03
75.000000,865.000,5.000000,100.000000,1.5717259097e-02,1.2325444052e-02,-4.9324669263e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0923096965e-02,8.0362613764e-10,4.0679259910e-03
75.000000,865.000,5.000000,105.000000,1.5684163773e-02,1.1318490960e-02,-7.0043442675e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0998592377e-02,1.0961550043e-09,4.0593602911e-03
75.000000,865.000,5.000000,110.000000,1.5653333465e-02,9.9659176067e-03,-8.8729835516e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1075090038e-02,1.4844704324e-09,4.0513808201e-03
75.000000,865.000,5.000000,115.000000,1.5624880937e-02,8.3079987574e-03,-1.0481346793e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1151784409e-02,1.9913634515e-09,4.0440167639e-03
75.000000,865.000,5.000000,120.000000,1.5598872485e-02,6.3943126768e-03,-1.1780233394e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1227816454e-02,2.6402071838e-09,4.0372852812e-03
75.000000,865.000,5.000000,125.000000,1.5575331999e-02,4.2822407835e-03,-1.2729777597e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1302288548e-02,3.4522467268e-09,4.0311925550e-03
75.000000,865.000,5.000000,130.000000,1.5554246065e-02,2.0352299665e-03,-1.3300662835e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1374281004e-02,4.4427888634e-09,4.0257351138e-03
75.000000,865.000,5.000000,135.000000,1.5535569923e-02,-2.7912968112e-04,-1.3475016031e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1442869786e-02,5.6165008401e-09,4.0209013726e-03
75.000000,865.000,5.000000,140.000000,1.5519234041e-02,-2.5911533458e-03,-1.3246954683e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1507144979e-02,6.9623763489e-09,4.0166733352e-03
75.000000,865.000,5.000000,145.000000,1.5505151076e-02,-4.8311739922e-03,-1.2622770046e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1566229496e-02,8.4492996450e-09,4.0130283956e-03
75.000000,865.000,5.000000,150.000000,1.5493222969e-02,-6.9316547267e-03,-1.1620740835e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1619297541e-02,1.0023415809e-08,4.0099411745e-03
75.000000,865.000,5.000000,155.000000,1.5483347932e-02,-8.8292368761e-03,-1.0270583061e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1665592322e-02,1.1608549756e-08,4.0073853269e-03
75.000000,865.000,5.000000,160.000000,1.5475427068e-02,-1.0466661582e-02,-8.6125526855e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1704442533e-02,1.3110587004e-08,4.0053352564e-03
75.000000,865.000,5.000000,165.000000,1.5469370415e-02,-1.1794506553e-02,-6.6962283037e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1735277157e-02,1.4426006006e-08,4.0037676793e-03
75.000000,865.000,5.000000,170.000000,1.5465102197e-02,-1.2772685222e-02,-4.5790108133e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1757638175e-02,1.5453750032e-08,4.0026629829e-03
75.000000,865.000,5.000000,175.000000,1.5462565098e-02,-1.3371662783e-02,-2.3243856002e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1771190841e-02,1.6108608019e-08,4.0020063336e-03
75.000000,865.000,5.000000,180.000000,1.5461723437e-02,-1.3573352175e-02,-6.5566467628e-18,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1775731227e-02,1.6333578208e-08,4.0017884955e-03
75.000000,865.000,5.000000,185.000000,1.5462565098e-02,-1.3371662783e-02,2.3243856002e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1771190841e-02,1.6108608019e-08,4.0020063336e-03
75.000000,865.000,5.000000,190.000000,1.5465102197e-02,-1.2772685222e-02,4.5790108133e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1757638175e-02,1.5453750032e-08,4.0026629829e-03
75.000000,865.000,5.000000,195.000000,1.5469370415e-02,-1.1794506553e-02,6.6962283037e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1735277157e-02,1.4426006006e-08,4.0037676793e-03
75.000000,865.000,5.000000,200.000000,1.5475427068e-02,-1.0466661582e-02,8.6125526855e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1704442533e-02,1.3110587004e-08,4.0053352564e-03
75.000000,865.000,5.000000,205.000000,1.5483347932e-02,-8.8292368761e-03,1.0270583061e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1665592322e-02,1.1608549756e-08,4.0073853269e-03
75.000000,865.000,5.000000,210.000000,1.5493222969e-02,-6.9316547267e-03,1.1620740835e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1619297541e-02,1.0023415809e-08,4.0099411745e-03
75.000000,865.000,5.000000,215.000000,1.5505151076e-02,-4.8311739922e-03,1.2622770046e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1566229496e-02,8.4492996450e-09,4.0130283956e-03
75.000000,865.000,5.000000,220.000000,1.5519234041e-02,-2.5911533458e-03,1.3246954683e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1507144979e-02,6.9623763489e-09,4.0166733352e-03
75.000000,865.000,5.000000,225.000000,1.5535569923e-02,-2.7912968112e-04,1.3475016031e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1442869786e-02,5.6165008401e-09,4.0209013726e-03
75.000000,865.000,5.000000,230.000000,1.5554246065e-02,2.0352299665e-03,1.3300662835e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1374281004e-02,4.4427888634e-09,4.0257351138e-03
75.000000,865.000,5.000000,235.000000,1.5575331999e-02,4.2822407835e-03,1.2729777597e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1302288548e-02,3.4522467268e-09,4.0311925550e-03
75.000000,865.000,5.000000,240.000000,1.5598872485e-02,6.3943126768e-03,1.1780233394e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.1227816454e-02,2.6402071838e-09,4.0372852812e-03
