sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
40.000000,555.000,40.000000,45.000000,5.6960853654e-02,4.4024536504e-03,-2.9464076341e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.5073457138e-02,3.6271919903e-10,4.3634545417e-02
40.000000,555.000,40.000000,50.000000,5.5571713698e-02,5.2984441080e-03,-4.1565107426e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.5750650903e-02,7.7897207604e-10,4.2570402473e-02
40.000000,555.000,40.000000,55.000000,5.4129828999e-02,6.0724830945e-03,-5.5545007243e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.6552867202e-02,1.7727566744e-09,4.1465854711e-02
40.000000,555.000,40.000000,60.000000,5.2657149698e-02,6.6792430157e-03,-7.1196815575e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.7489251915e-02,4.2483648583e-09,4.0337716916e-02
40.000000,555.000,40.000000,65.000000,5.1175182816e-02,7.0771034494e-03,-8.8237203412e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.8566988500e-02,1.0649780192e-08,3.9202464422e-02
40.000000,555.000,40.000000,70.000000,4.9704515646e-02,7.2295922077e-03,-1.0631361867e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.9790808516e-02,2.7730650839e-08,3.8075868008e-02
40.000000,555.000,40.000000,75.000000,4.8264376226e-02,7.1066790983e-03,-1.2501374093e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,6.1162562631e-02,7.4458059613e-08,3.6972657208e-02
40.000000,555.000,40.000000,80.000000,4.6872242859e-02,6.6858816622e-03,-1.4387696757e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,6.2680867302e-02,2.0461090646e-07,3.5906221178e-02
40.000000,555.000,40.000000,85.000000,4.5543513043e-02,5.9531478204e-03,-1.6240759007e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,6.4340840135e-02,5.7104567457e-07,3.4888355087e-02
40.000000,555.000,40.000000,90.000000,4.4291240366e-02,4.9034870905e-03,-1.8008926649e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,6.6133934289e-02,1.6060134177e-06,3.3929058561e-02
40.000000,555.000,40.000000,95.000000,4.3125945793e-02,3.5413296415e-03,-1.9640035484e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,6.8047879357e-02,4.5159811457e-06,3.3036391129e-02
40.000000,555.000,40.000000,100.000000,4.2055507506e-02,1.8806006971e-03,-2.1082964417e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.0066732940e-02,1.2597102431e-05,3.2216387828e-02
40.000000,555.000,40.000000,105.000000,4.1085131035e-02,-5.5493563496e-05,-2.2289200614e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.2171043786e-02,3.4587859460e-05,3.1473036324e-02
40.000000,555.000,40.000000,110.000000,4.0217399007e-02,-2.2349636921e-03,-2.3214349094e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.4338124001e-02,9.2764773879e-05,3.0808315026e-02
40.000000,555.000,40.000000,115.000000,3.9452397417e-02,-4.6178047032e-03,-2.3819540575e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.6542424459e-02,2.4121173873e-04,3.0222289809e-02
