sza_deg,vza_deg,raa_deg,rep_eI,rep_eP,med_eI,med_eP,q25_eP,slope
50,0,10,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,15,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,20,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,25,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,30,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,35,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,40,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,45,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,50,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,55,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,60,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,65,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,70,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,75,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,80,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,85,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,90,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,95,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,100,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,105,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,110,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,115,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,120,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,125,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,130,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,135,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,140,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,145,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,150,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,155,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,160,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,165,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,170,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,175,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,180,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,185,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,190,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,195,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,200,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,205,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,210,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,215,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,220,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,225,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,230,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,235,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,240,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,245,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,250,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,255,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,260,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,265,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,270,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,275,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,280,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,285,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,290,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,295,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,300,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,305,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,310,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,315,0.00013195154475475817,0.014419294665197329,4.4838315004319456e-05,0.009676903681090527,0.0012519417479291382,0.7079768129907773
50,0,320,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,0,325,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,330,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,335,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,340,0.00013195154475475817,0.014419294072582092,4.4838315004319456e-05,0.009676902258005536,0.0012519466189858637,0.7079766235112266
50,0,345,0.00013195154475475817,0.014419290708924977,4.4838315004319456e-05,0.009676903358096012,0.0012519519015420266,0.7079769880788889
50,0,350,0.00013195154475475817,0.014419290128732486,4.4838315004319456e-05,0.009676898860893523,0.0012519422148269876,0.7079767001251372
50,0,355,0.00013195154475475817,0.014419297121313106,4.4838315004319456e-05,0.009676900376256379,0.00125194998633066,0.7079765576095629
50,5,0,0.0001289779982813562,0.015166433334201014,4.5715685053265625e-05,0.010039758913053544,0.0026430178964171602,0.7514655529221406
50,5,5,0.0001289383988914202,0.015163237620845347,4.558819954197848e-05,0.010036056931817652,0.0026378613949723092,0.751122417164884
50,5,10,0.00012886917284563905,0.015153208448275958,4.529179308388918e-05,0.010023704673474184,0.0026223205397577186,0.7499783127501651
50,5,15,0.00012884151433152765,0.015134027360289955,4.494730604157689e-05,0.009999070215541191,0.0025962214929575785,0.7476903490810309
50,5,20,0.00012888017031340796,0.015098757302692466,4.458009709904453e-05,0.009955887165027984,0.0025589087821573852,0.7449809164339904
50,5,25,0.00012900690398874853,0.015033827339788116,4.421777188712349e-05,0.00988429517835336,0.0025293513074976393,0.7435866756840905
50,5,30,0.0001292984953444377,0.014920112122463386,4.402240048596178e-05,0.00977148207190581,0.002551568029598721,0.7411251282325266
50,5,35,0.00012977536981538312,0.014739945719841581,4.409216745387447e-05,0.009607338301764455,0.0025533081612540702,0.7369690335831628
50,5,40,0.0001302907679046096,0.014488749452781606,4.423943856925964e-05,0.009396383944175862,0.002378354607522438,0.7300156192009943
50,5,45,0.0001306458279982485,0.014187469024528554,4.418909858691362e-05,0.00925495074595853,0.002177766531771312,0.7191696350282643
50,5,50,0.00013081370519959102,0.01388709469187905,4.3963393190868914e-05,0.00910171998257254,0.001966975210347327,0.7042087873075996
50,5,55,0.00013090333282520438,0.013657936653043627,4.378563553702531e-05,0.008988140764949533,0.001777992236292349,0.6867168825920791
50,5,60,0.00013087773100300872,0.01356163268212519,4.3580173453358325e-05,0.00894210592211698,0.0016208874449219603,0.6698924769228379
50,5,65,0.00013053408162837362,0.013616768913963127,4.2946535006832976e-05,0.008970504225343616,0.0014935719916261687,0.6568202695632155
50,5,70,0.00012988791357958045,0.01378031282534708,4.1886017100583846e-05,0.00905175202944085,0.0013888761707387955,0.6621111948682743
50,5,75,0.00012943765466137463,0.013962407582231618,4.125872386932599e-05,0.009277614350646142,0.0012860381841476747,0.6816952280495652
50,5,80,0.0001297743703376989,0.014070408134439879,4.202057828420571e-05,0.00945139464670199,0.0011633425013000017,0.6953912469596761
50,5,85,0.00013091587289385193,0.014056670434313448,4.4026884989441066e-05,0.009487709829636108,0.0010476182316259462,0.7008205551208206
50,5,90,0.00013222115121009704,0.013939208633933773,4.568253380720158e-05,0.009414996766377368,0.0009124890558235999,0.6997010692608936
50,5,95,0.00013306042755755268,0.013782375609152518,4.570806518514048e-05,0.009308868225284667,0.0008868896405104708,0.6695714018238504
50,5,100,0.00013340624804961078,0.013653759731766631,4.5292924882332775e-05,0.009247697437857116,0.0009856961517064615,0.6003051647078198
50,5,105,0.00013365974394834558,0.013587242293400725,4.482953452770609e-05,0.009274306463572494,0.0010201723176656741,0.5318536420591067
50,5,110,0.00013404116302393994,0.013571500657067404,4.44918424013104e-05,0.009382468141202253,0.0009902652055983232,0.4610474030704095
50,5,115,0.00013436666118871697,0.013563896927430024,4.383050901528296e-05,0.009528704159462659,0.001009672011552232,0.37710655648893976
50,5,120,0.0001344072650254582,0.013517683249406507,4.263826833296306e-05,0.009659430831345975,0.0010465078612333168,0.37757749264219354
50,5,125,0.00013422299779640738,0.013406415210387978,4.130978981650886e-05,0.009703419950878478,0.0011174271471889768,0.5125985785247206
50,5,130,0.0001340464031148003,0.01323400364231468,4.01865788766274e-05,0.009641085532372765,0.0012244459718950018,0.6249585374782076
50,5,135,0.0001339893929890399,0.013027999710086627,3.928313352111407e-05,0.009528327430256164,0.001363360771845313,0.7271473844960525
50,5,140,0.00013398891819142071,0.01282374893123724,3.8401154171861015e-05,0.009394497328660812,0.0015060424985988586,0.7221538643544669
50,5,145,0.0001339946050475417,0.012651349565148995,3.753025372088938e-05,0.009267558176894852,0.0016450488841571703,0.716804957869063
50,5,150,0.00013403617121142105,0.012529746090132772,3.685806484501962e-05,0.009168869606894933,0.0017613860478348112,0.7123911727595307
50,5,155,0.00013412719360207962,0.0124645880530299,3.644081990314711e-05,0.009110749548516456,0.0018504683372479922,0.7098092936078941
50,5,160,0.00013421067241007776,0.012446869499765027,3.6128363398490624e-05,0.009092728122090693,0.0019306805350867437,0.7098798860740623
50,5,165,0.00013424498362964903,0.012456243668085096,3.582272799154901e-05,0.009101037466824589,0.001983762640403298,0.7207041145510892
50,5,170,0.00013425723808052278,0.012471436411884116,3.560371198569256e-05,0.009116870598763215,0.0020256019894217387,0.7276857885340278
50,5,175,0.00013427792685466065,0.012480897019037884,3.553948262556301e-05,0.00912788983093081,0.002050127104274804,0.7315910424279071
50,5,180,0.00013429250478233642,0.012483580645878546,3.553960439820294e-05,0.00913136425377578,0.0020583489782307605,0.7328458324714968
50,5,185,0.00013427792685466065,0.012480897019037884,3.553948262556301e-05,0.00912788983093081,0.002050127104274804,0.7315910424279071
50,5,190,0.00013425723808052278,0.012471436411884116,3.560371198569256e-05,0.009116870598763215,0.0020256019894217387,0.7276857885340278
50,5,195,0.00013424498362964903,0.012456243668085096,3.582272799154901e-05,0.009101037466824589,0.001983762640403298,0.7207041145510892
50,5,200,0.00013421067241007776,0.012446869499765027,3.6128363398490624e-05,0.009092728122090693,0.0019306805350867437,0.7098798860740623
50,5,205,0.00013412719360207962,0.0124645880530299,3.644081990314711e-05,0.009110749548516456,0.0018504683372479922,0.7098092936078941
50,5,210,0.00013403617121142105,0.012529746090132772,3.685806484501962e-05,0.009168869606894933,0.0017613860478348112,0.7123911727595307
50,5,215,0.0001339946050475417,0.012651349565148995,3.753025372088938e-05,0.009267558176894852,0.0016450488841571703,0.716804957869063
50,5,220,0.00013398891819142071,0.01282374893123724,3.8401154171861015e-05,0.009394497328660812,0.0015060424985988586,0.7221538643544669
50,5,225,0.0001339893929890399,0.013027999710086627,3.928313352111407e-05,0.009528327430256164,0.001363360771845313,0.7271473844960525
50,5,230,0.0001340464031148003,0.01323400364231468,4.01865788766274e-05,0.009641085532372765,0.0012244459718950018,0.6249585374782076
50,5,235,0.00013422299779640738,0.013406415210387978,4.130978981650886e-05,0.009703419950878478,0.0011174271471889768,0.5125985785247206
50,5,240,0.0001344072650254582,0.013517683249406507,4.263826833296306e-05,0.009659430831345975,0.0010465078612333168,0.37757749264219354
50,5,245,0.00013436666118871697,0.013563896927430024,4.383050901528296e-05,0.009528704159462659,0.001009672011552232,0.37710655648893976
50,5,250,0.00013404116302393994,0.013571500657067404,4.44918424013104e-05,0.009382468141202253,0.0009902652055983232,0.4610474030704095
50,5,255,0.00013365974394834558,0.013587242293400725,4.482953452770609e-05,0.009274306463572494,0.0010201723176656741,0.5318536420591067
50,5,260,0.00013340624804961078,0.013653759731766631,4.5292924882332775e-05,0.009247697437857116,0.0009856961517064615,0.6003051647078198
50,5,265,0.00013306042755755268,0.013782375609152518,4.570806518514048e-05,0.009308868225284667,0.0008868896405104708,0.6695714018238504
50,5,270,0.00013222115121009704,0.013939208633933773,4.568253380720158e-05,0.009414996766377368,0.0009124890558235999,0.6997010692608936
50,5,275,0.00013091587289385193,0.014056670434313448,4.4026884989441066e-05,0.009487709829636108,0.0010476182316259462,0.7008205551208206
50,5,280,0.0001297743703376989,0.014070408134439879,4.202057828420571e-05,0.00945139464670199,0.0011633425013000017,0.6953912469596761
50,5,285,0.00012943765466137463,0.013962407582231618,4.125872386932599e-05,0.009277614350646142,0.0012860381841476747,0.6816952280495652
50,5,290,0.00012988791357958045,0.01378031282534708,4.1886017100583846e-05,0.00905175202944085,0.0013888761707387955,0.6621111948682743
50,5,295,0.00013053408162837362,0.013616768913963127,4.2946535006832976e-05,0.008970504225343616,0.0014935719916261687,0.6568202695632155
50,5,300,0.00013087773100300872,0.01356163268212519,4.3580173453358325e-05,0.00894210592211698,0.0016208874449219603,0.6698924769228379
50,5,305,0.00013090333282520438,0.013657936653043627,4.378563553702531e-05,0.008988140764949533,0.001777992236292349,0.6867168825920791
50,5,310,0.00013081370519959102,0.01388709469187905,4.3963393190868914e-05,0.00910171998257254,0.001966975210347327,0.7042087873075996
50,5,315,0.0001306458279982485,0.014187469024528554,4.418909858691362e-05,0.00925495074595853,0.002177766531771312,0.7191696350282643
50,5,320,0.0001302907679046096,0.014488749452781606,4.423943856925964e-05,0.009396383944175862,0.002378354607522438,0.7300156192009943
50,5,325,0.00012977536981538312,0.014739945719841581,4.409216745387447e-05,0.009607338301764455,0.0025533081612540702,0.7369690335831628
50,5,330,0.0001292984953444377,0.014920112122463386,4.402240048596178e-05,0.00977148207190581,0.002551568029598721,0.7411251282325266
50,5,335,0.00012900690398874853,0.015033827339788116,4.421777188712349e-05,0.00988429517835336,0.0025293513074976393,0.7435866756840905
50,5,340,0.00012888017031340796,0.015098757302692466,4.458009709904453e-05,0.009955887165027984,0.0025589087821573852,0.7449809164339904
50,5,345,0.00012884151433152765,0.015134027360289955,4.494730604157689e-05,0.009999070215541191,0.0025962214929575785,0.7476903490810309
50,5,350,0.00012886917284563905,0.015153208448275958,4.529179308388918e-05,0.010023704673474184,0.0026223205397577186,0.7499783127501651
50,5,355,0.0001289383988914202,0.015163237620845347,4.558819954197848e-05,0.010036056931817652,0.0026378613949723092,0.751122417164884
50,10,0,0.00012404716583564466,0.021748150137458327,4.429582376837683e-05,0.015272538545504238,0.0049613885931163336,0.8428099234042341
50,10,5,0.00012407593338055424,0.021614001575487728,4.415145325628871e-05,0.015177670200212205,0.0049070266779994275,0.8376328426747311
50,10,10,0.0001241065812035637,0.021285679583919748,4.3869886462732195e-05,0.014942562139476482,0.004775880164071324,0.8251824106120365
50,10,15,0.00012389422497841767,0.020871160045499996,4.344326904865358e-05,0.01463866946852101,0.004611900929221147,0.8474381200905015
50,10,20,0.00012316072715832767,0.02034658649822271,4.244049684830808e-05,0.01424981117819666,0.004395787585865327,0.9198250932774383
50,10,25,0.00012213709017557407,0.019598585646055627,4.0977474673186375e-05,0.013706539362746285,0.004064607308545671,0.9032630462123725
50,10,30,0.00012168820988863295,0.018629247806917958,4.032287917925042e-05,0.013029408468232848,0.003608165677347212,0.87817073877034
50,10,35,0.00012244976350784826,0.017647435960092803,4.143904973830407e-05,0.012380102014231618,0.003117157649202443,0.8582459269316369
50,10,40,0.0001240018333390591,0.016906525864186464,4.3297466107457836e-05,0.011914519000244502,0.002814777966697069,0.8417663329260756
50,10,45,0.00012544262777616864,0.01643806701639113,4.3907047639426405e-05,0.011571235906559778,0.002597435007537823,0.825521307518363
50,10,50,0.00012668575257056888,0.01596255858687481,4.312557175400848e-05,0.011081905030597448,0.0024102625794429284,0.8080857602889138
50,10,55,0.0001284955044212107,0.015123094169935576,4.299286528576833e-05,0.010252845608892686,0.002154070185416292,0.7863735732461741
50,10,60,0.00013104190190638652,0.013889032483613,4.469209685906269e-05,0.00919025604699664,0.0017952167237822922,0.7260646848125617
50,10,65,0.00013316723293509743,0.01272164879311382,4.649491215616484e-05,0.008235728583350631,0.0015940415762802254,0.6883060496994481
50,10,70,0.00013367451665287355,0.012193856520039825,4.6417266583122316e-05,0.007966677647681003,0.0014359606084433313,0.6482233754505582
50,10,75,0.00013297988847449675,0.012382152313498866,4.47585749238789e-05,0.008058144395732448,0.001273752119132485,0.6226296189364585
50,10,80,0.00013270904555392473,0.012776634779450617,4.430867892261502e-05,0.008477435425279553,0.0011421521509790732,0.6407746301245403
50,10,85,0.000133777232355112,0.012847674091281566,4.611414285431766e-05,0.008628957842175593,0.0010534408197005393,0.6556408812121274
50,10,90,0.00013559574207163338,0.012585571110739425,4.75394858750046e-05,0.00843480250613634,0.0014037128482472382,0.6258224641969317
50,10,95,0.00013714505064059412,0.012378322402963162,4.760419782145423e-05,0.008565249811982457,0.001706244652007268,0.4972669810911342
50,10,100,0.00013807256436359876,0.01243681938016092,4.635227842601417e-05,0.008806468480481331,0.001817034321209738,0.34601359155632494
50,10,105,0.0001384512669147537,0.012532712492695115,4.386811304804301e-05,0.009291208789189402,0.002115447915934503,0.5032743381878704
50,10,110,0.00013816568566112986,0.012325871587978363,4.129198685156135e-05,0.00942436384221553,0.002518065684611847,0.7356010624409206
50,10,115,0.00013720509161453068,0.011790514155257793,3.830319955419256e-05,0.009171840845330185,0.003004512310753314,0.7323056997740405
50,10,120,0.0001361781663864626,0.011242228330185441,3.673156238146423e-05,0.008858147016572126,0.003170349625420913,0.8273803781906024
50,10,125,0.00013573944027581554,0.01102593700849769,3.6954957245907824e-05,0.008910842956068421,0.003436397200342135,0.8469523065291691
