vza,raa,julyOCRT_rrs0minus_I,julyOCRT_rrs0minus_Q,julyOCRT_rrs0minus_U,julyOCRT_Rrs0plus_I,julyOCRT_Rrs0plus_Q,julyOCRT_Rrs0plus_U,julyOSOAA_rrs0minus_I,julyOSOAA_rrs0minus_Q,julyOSOAA_rrs0minus_U,julyOSOAA_Rrs0plus_I,julyOSOAA_Rrs0plus_Q,julyOSOAA_Rrs0plus_U,curMoment_rrs0minus_I,curMoment_rrs0minus_Q,curMoment_rrs0minus_U,curMoment_Rrs0plus_I,curMoment_Rrs0plus_Q,curMoment_Rrs0plus_U,curDirect_rrs0minus_I,curDirect_rrs0minus_Q,curDirect_rrs0minus_U,curDirect_Rrs0plus_I,curDirect_Rrs0plus_Q,curDirect_Rrs0plus_U
55.0,135.0,3.5862452755e-02,-5.8074756060e-03,-6.2691088514e-03,1.9564969671e-02,-2.2786133183e-03,-3.4423093930e-03,3.5782063382e-02,-5.7746024632e-03,-6.2486782850e-03,1.9640778239e-02,-2.3814067589e-03,-3.4531101948e-03,3.5771713383e-02,-5.7900963651e-03,-6.2506833801e-03,1.9512281720e-02,-2.2709933841e-03,-3.4316200397e-03,3.5800016782e-02,-5.8114833057e-03,-6.2720686482e-03,1.9528741352e-02,-2.2821958302e-03,-3.4436160705e-03
55.0,150.0,3.7261168625e-02,-7.7576931326e-03,-4.8695244935e-03,2.0284133157e-02,-3.3149773177e-03,-2.6738106325e-03,3.7176053364e-02,-7.7297815464e-03,-4.8634989736e-03,2.0375206010e-02,-3.4294104683e-03,-2.6881537693e-03,3.7172737452e-02,-7.7355832593e-03,-4.8596289653e-03,2.0232714394e-02,-3.3045259339e-03,-2.6679323090e-03,3.7206978089e-02,-7.7688587093e-03,-4.8792696123e-03,2.0252187929e-02,-3.3221881223e-03,-2.6789137989e-03
55.0,165.0,3.8209619830e-02,-9.1549952724e-03,-2.6711423932e-03,2.0769880850e-02,-4.0588851545e-03,-1.4666994573e-03,3.8125565784e-02,-9.1376828186e-03,-2.6727780088e-03,2.0873904181e-02,-4.1859790502e-03,-1.4775533792e-03,3.8126277023e-02,-9.1345198055e-03,-2.6687161560e-03,2.0721136003e-02,-4.0490784129e-03,-1.4651229769e-03,3.8164478097e-02,-9.1773702358e-03,-2.6805584699e-03,2.0742578647e-02,-4.0719576688e-03,-1.4717336086e-03
55.0,180.0,3.8545691370e-02,-9.6637863914e-03,-2.5778405522e-18,2.0941650936e-02,-4.3299962630e-03,-1.4154682838e-18,3.8462958346e-02,-9.6520707665e-03,0.0000000000e+00,2.1050792689e-02,-4.4627719878e-03,0.0000000000e+00,3.8465156448e-02,-9.6451689561e-03,-2.5773748021e-18,2.0894373313e-02,-4.3210939632e-03,-1.4149766486e-18,3.8504598637e-02,-9.6918474034e-03,-2.5885545522e-18,2.0916413452e-02,-4.3460657846e-03,-1.4212197849e-18
60.0,0.0,2.8207467120e-02,5.4317341188e-04,3.2536227865e-19,1.5255018272e-02,1.2148775435e-03,1.7543441847e-19,2.8224043211e-02,5.3600843638e-04,3.2220774880e-19,1.5338456339e-02,1.0622999179e-03,1.7832849797e-19,2.8070442153e-02,5.4671034846e-04,3.2930129064e-19,1.5178584389e-02,1.2121098298e-03,1.7752872609e-19,2.8102910475e-02,5.4622783737e-04,3.2674591660e-19,1.5197232355e-02,1.2129997161e-03,1.7616417771e-19
60.0,15.0,2.8260285004e-02,6.0019677745e-04,-7.1456940375e-04,1.5285412547e-02,1.2474061778e-03,-3.8529379718e-04,2.8276082913e-02,5.9122257697e-04,-7.0717410982e-04,1.5368609201e-02,1.0940952363e-03,-3.9094289575e-04,2.8124376573e-02,6.0049002099e-04,-7.1495593340e-04,1.5209470689e-02,1.2429176052e-03,-3.8543795506e-04,2.8157676078e-02,6.0020774658e-04,-7.1675036060e-04,1.5228576440e-02,1.2439450829e-03,-3.8643401948e-04
60.0,30.0,2.8441790178e-02,7.2838070379e-04,-1.5342745170e-03,1.5387646499e-02,1.3225786109e-03,-8.2727647094e-04,2.8455536609e-02,7.1827063677e-04,-1.5165520745e-03,1.5470758941e-02,1.1692168902e-03,-8.3602639367e-04,2.8309286117e-02,7.2353566419e-04,-1.5309670626e-03,1.5313358460e-02,1.3154135361e-03,-8.2535550278e-04,2.8345226894e-02,7.2372918459e-04,-1.5350400691e-03,1.5333914108e-02,1.3167896630e-03,-8.2761270393e-04
60.0,45.0,2.8813409187e-02,8.1296399435e-04,-2.5233018263e-03,1.5591152936e-02,1.3804091115e-03,-1.3605571929e-03,2.8823062786e-02,8.0850793406e-04,-2.4943337159e-03,1.5675184588e-02,1.2305769180e-03,-1.3702958879e-03,2.8686384744e-02,8.0803509482e-04,-2.5132994133e-03,1.5519787755e-02,1.3733680796e-03,-1.3549380334e-03,2.8725870520e-02,8.0864572216e-04,-2.5205381814e-03,1.5542287128e-02,1.3750895968e-03,-1.3589413473e-03
60.0,60.0,2.9454165994e-02,7.0027462028e-04,-3.6789256249e-03,1.5933599426e-02,1.3404677291e-03,-1.9836662697e-03,2.9455567175e-02,7.0744446017e-04,-3.6429471951e-03,1.6020018443e-02,1.1966793320e-03,-1.9948498748e-03,2.9332965491e-02,7.0063239574e-04,-3.6642844783e-03,1.5865495322e-02,1.3364788867e-03,-1.9754424715e-03,2.9375927977e-02,7.0101795595e-04,-3.6753589290e-03,1.5889890894e-02,1.3381896637e-03,-1.9815598318e-03
60.0,75.0,3.0432465212e-02,2.3362504543e-04,-4.9218888689e-03,1.6446818607e-02,1.1203486724e-03,-2.6538685279e-03,3.0419720030e-02,2.5130512590e-04,-4.8843128782e-03,1.6537599616e-02,9.8047494664e-04,-2.6678607773e-03,3.0315948383e-02,2.3857398472e-04,-4.9066227914e-03,1.6381308545e-02,1.1190291667e-03,-2.6451961116e-03,3.0361235980e-02,2.3751159940e-04,-4.9212000210e-03,1.6406950977e-02,1.1200176674e-03,-2.6532516889e-03
60.0,90.0,3.1776278764e-02,-7.1332882401e-04,-6.0945043656e-03,1.7141793190e-02,6.5271641978e-04,-3.2861394801e-03,3.1743820427e-02,-6.9071551919e-04,-6.0567456028e-03,1.7240066571e-02,5.1131137162e-04,-3.3026196208e-03,3.1666503113e-02,-7.0872927626e-04,-6.0797985863e-03,1.7079796756e-02,6.5150633659e-04,-3.2776637340e-03,3.1708774119e-02,-7.1234215824e-04,-6.0959168374e-03,1.7103778344e-02,6.5098399220e-04,-3.2865970851e-03
60.0,105.0,3.3446843372e-02,-2.1970700476e-03,-6.9654186075e-03,1.7995738650e-02,-9.4206670793e-05,-3.7557339709e-03,3.3391955107e-02,-2.1719040324e-03,-6.9268726992e-03,1.8106438011e-02,-2.4170909295e-04,-3.7735926557e-03,3.3345879896e-02,-2.1951204402e-03,-6.9508222723e-03,1.7938272742e-02,-9.6435651662e-05,-3.7472389521e-03,3.3380974785e-02,-2.2013586096e-03,-6.9655677190e-03,1.7958356207e-02,-9.8665916712e-05,-3.7554670072e-03
60.0,120.0,3.5322021497e-02,-4.1537362266e-03,-7.2572761166e-03,1.8944764233e-02,-1.0899129447e-03,-3.9131027126e-03,3.5246890249e-02,-4.1240007083e-03,-7.2223912594e-03,1.9074169959e-02,-1.2460857461e-03,-3.9333699183e-03,3.5233148839e-02,-4.1458766964e-03,-7.2351191775e-03,1.8893863365e-02,-1.0883891218e-03,-3.9005054859e-03,3.5258714343e-02,-4.1604739732e-03,-7.2573404265e-03,1.8908597538e-02,-1.0955193257e-03,-3.9127754737e-03
60.0,135.0,3.7197823925e-02,-6.3573952686e-03,-6.7165101044e-03,1.9886058456e-02,-2.2190208708e-03,-3.6215232116e-03,3.7109665234e-02,-6.3241038634e-03,-6.6946421913e-03,2.0039936368e-02,-2.3873236314e-03,-3.6463100024e-03,3.7106772050e-02,-6.3384916624e-03,-6.6964477078e-03,1.9834184422e-02,-2.2114151598e-03,-3.6101037702e-03,3.7141136963e-02,-6.3658030481e-03,-6.7227405209e-03,1.9853325956e-02,-2.2252086244e-03,-3.6245473797e-03
60.0,150.0,3.8815904215e-02,-8.4279473556e-03,-5.2187738099e-03,2.0692483080e-02,-3.2846454020e-03,-2.8139480466e-03,3.8723811279e-02,-8.3990280187e-03,-5.2137500804e-03,2.0872527877e-02,-3.4698322896e-03,-2.8405248250e-03,3.8728901596e-02,-8.4018941688e-03,-5.2089397480e-03,2.0642895131e-02,-3.2728683515e-03,-2.8081773865e-03,3.8770159790e-02,-8.4436029268e-03,-5.2329370244e-03,2.0665349709e-02,-3.2942919610e-03,-2.8213238517e-03
60.0,165.0,3.9917119613e-02,-9.9181114526e-03,-2.8642479434e-03,2.1238664342e-02,-4.0536371629e-03,-1.5443943729e-03,3.9826865349e-02,-9.8999709325e-03,-2.8675697765e-03,2.1439397491e-02,-4.2559002043e-03,-1.5626997763e-03,3.9836587100e-02,-9.8970819815e-03,-2.8640183314e-03,2.1192315745e-02,-4.0442338940e-03,-1.5440131585e-03,3.9882377536e-02,-9.9455768230e-03,-2.8771353702e-03,2.1217037461e-02,-4.0692321121e-03,-1.5511997577e-03
60.0,180.0,4.0308104212e-02,-1.0462041151e-02,-2.7648462171e-18,2.1432099948e-02,-4.3346878548e-03,-1.4907972438e-18,4.0219454772e-02,-1.0449819608e-02,0.0000000000e+00,2.1640787389e-02,-4.5443779901e-03,0.0000000000e+00,4.0230360107e-02,-1.0446107832e-02,-2.7719923261e-18,2.1387058666e-02,-4.3278990748e-03,-1.4944012682e-18,4.0278074122e-02,-1.0495588738e-02,-2.7793505675e-18,2.1412801618e-02,-4.3533881202e-03,-1.4984793457e-18
